tokenId,Wings,Tail,Body,Legs,Head,Horns,Eyes,domain,color,replceable,replaced,Names,Generation
4972,21,7,16,1,1,23b,17,3,7,1,L06E023,Mutsoi,6
4973,20,15,6,4,24,13,3,2,0,2,,Nyjapol,7
4974,2,1,15,6,18,18,20,3,8,3,,Snowoorph,6
4975,24,8,6,3,8,10,15,1,5,2,,Gylye,6
4976,10,18,7,23,4,19,1,0,5,2,,Thraulpith,7
4977,24,7,20,17,16,6,1,1,9,2,,Doiludh,7
4978,4,19,18,21,24,24,12,3,4,4,,Torevuth,6
4979,7,12,23,2,17,13,21,3,7,3,,Swiathem,7
4980,1,20,18,5,4,17,13,3,1,3,,Chraurphoor,7
4981,8,15,1,8,19,6,13,1,5,3,,Ceryloth,6
4982,13,17,9,11,14,17,18,0,3,3,,Drallyskel,6
4983,3,17,7,14,3,12b,11,2,5,1,L06E012,Eothaph,6
4984,2,22,1,2,10,8,15,1,2,3,,Theracuddh,6
4985,18,17,2,20,9,4,9,0,6,0,,Snoiphaw,6
4986,2,14,4,24,19,7,2,1,3,4,,Chayrland,6
4987,9,21,1,14,5,22,20,0,4,3,,Quybur,7
4988,8,8,22,18,10,8,7,0,2,2,,Tonmotas,5
4989,20,19,5,6,19,5,17,3,6,2,,Liwraph,5
4990,24,9,3,22,15,1,13,2,7,2,,Lyemodar,7
4991,8,7,6,7,8,23,18,0,9,4,,Naephar,5
4992,2,5,18,6,14,18,13,3,8,3,,Chroithem,6
4993,4,17,11,18,5,12,24,1,3,3,,Smowuth,7
4994,16,3,14,5,12,9,21,1,5,0,,Reuque,7
4995,1,1,12,11,15,2,20,2,9,3,,Turswesay,6
4996,14,14,7,8,15,5,13,1,0,0,,Tonyuser,6
4997,20,8,23,11,5,14,22,0,0,2,,Goothoph,7
4998,13,22,11,17,14,6,17,0,2,3,,Saythridar,6
4999,5,2,1,11,3,21,12,2,2,2,,Voropiev,7
5000,22,22,2,1,15,23,15,0,4,2,,Weewoorph,5
5001,10,23,9,3,15,1,18,2,9,1,,Nysdaton,7
5002,19,23,17,21,3,18,23,1,3,2,,Yoya,6
5003,1,1,5,21,6,19,13,0,4,2,,Rayehuth,6
5004,3,8,16,21,4,21,19,2,4,2,,Smidham,6
5005,15,13,20,22,21,14,8,3,6,3,,Quaviqua,7
5006,11,19,12b,3,15,16,10,3,7,1,L03E012,Kinfomos,7
5007,1,6,21,21,3,8,23,3,3,2,,Kayqua,6
5008,12,16,11,24,24,18,16,2,1,4,,Serayor,5
5009,21,4,10,23,22,10,3,2,7,2,,Nylypol,6
5010,23,24,3,13,12,4,21,1,6,0,,Cluikolf,7
5011,8b,15,1,11,7b,6b,5b,3,4,1,"L07E005,L06E006,L05E007,L01E008",Lieroth,7
5012,2,2,4,1,19,18,16,1,5,4,,Stratsu,6
5013,17,15,17,20,23,21,8,0,8,2,,Quiwoorph,6
5014,22,9,11,23,1,4,12,1,6,1,,Wartrycha,7
5015,8,7,23,17,8,11,3,0,3,3,,Sullyris,6
5016,22,11,16,8,2,5,5b,1,7,1,L07E005,Thercrusay,7
5017,7,16,2,13,24,20,19,1,9,2,,Tasratai,7
5018,1,3,18,2,9,21,21,0,7,3,,Ziiev,6
5019,20,11,16,12,24,7,13,3,3,4,,Wielpith,7
5020,1,10,7,1,24,7,15,1,4,3,,Bandivor,5
5021,4,1,4,19,1,10,13,1,0,3,,Whodraph,5
5022,18,23,19,5,6,5,2,0,8,1,,Nora,6
5023,5,5,20,24b,13,1,3,3,9,1,L04E024,Samblogha,6
5024,8,23,7,22,11,24,12,1,7,4,,Worlladra,7
5025,6,15,1,24,18,6,8,3,4,2,,Queetier,6
5026,7,16,4,10,4,1,18,2,9,4,,Turralye,6
5027,23,3,4,15,11,21,23,0,8,3,,Chrithoph,6
5028,10,15,13,5,5,15,18,0,2,3,,Phaurland,5
5029,18,5,4,22,17,3,7,3,9,2,,Torbliran,7
5030,16,12,2,15,20,20,19,0,5,2,,Saybowor,6
5031,3,3,14,13,23,11b,15,2,0,1,L06E011,Gauthgro,6
5032,16,11,3,9,10,20,16,1,7,0,,Jietia,6
5033,6,4,11,4,7,6,19,2,9,3,,Raybotor,5
5034,23,22,4,7,12,18,23,3,4,4,,Taialar,6
5035,4,3,19,14,2,14,8,0,3,1,,Nyajark,6
5036,16,20,17,20,3,24b,13,0,8,1,L06E024,Banshuban,6
5037,19,19,3,23,20b,16,17,2,0,1,L05E020,Shyucuth,6
5038,7,2,6,22,14,15,3,1,4,4,,Dayque,7
5039,19,11,7,3,12,13,6b,2,4,1,L07E006,Yiev,7
5040,12,23,23,12,6,1,2,1,8,3,,Tor,5
5041,24,21,19,19b,7,11b,1,3,0,4,"L04E019,L06E011",Dracuny,7
5042,20,14,12,21,6,19,11,1,5,3,,Sdraphaw,7
5043,2,5,20,12,22,3,20,2,8,4,,Quaurlar,6
5044,22,14,6,12,21,19,12,3,9,4,,Chaazlar,6
5045,15,6,24,3,1,20,16,1,6,1,,Chraerphoor,7
5046,13,20,2,15,20b,3,24,3,0,1,L05E020,Quazuka,7
5047,5,24,20,9,12,14,20,3,1,1,,Llalye,6
5048,22,22,22,18,9,19,17,3,9,3,,Blyrak,5
5049,8,13,15,10,24,16,5,0,5,3,,Kimaqoth,7
5050,19,14,1,22b,11,4,10,1,8,1,L04E022,Hehin,7
5051,2,14,20,21,4,10,8,3,7,2,,Vainy,7
5052,17,6,1,20,15,9,2,0,6,2,,Shyezooth,7
5053,9,16,6,11,9,4,8,2,5,0,,Ioorkenortrietai,6
5054,20,7,1,7,13,15,19,0,2,3,,Lliawham,6
5055,19,18,5,23,23,8,14,0,2,1,,Physhoor,6
5056,16,22,24,1,22,9,9,1,9,2,,Raylzor,5
5057,19,21,12,10,9,6,24,2,8,3,,Vaebel,7
5058,14,18,17,17,9,21,15,2,1,1,,Rraqi,6
5059,9,2,11,8,21,1,2,2,4,2,,Aoounord,6
5060,13,8,13,9,17,15,24,1,4,1,,Aiev,6
5061,19,13,23,15,24,14,14,1,0,2,,Taifutor,6
5062,16,22b,23,2b,16,19,12b,0,5,2,"L07E012,L04E002,L02E022",Quayleer,6
5063,16,12,23,12,21,12,10,2,4,4,,Lyezaris,5
5064,20,8,4,20,24,10,3,0,5,3,,Snoisam,6
5065,14,9,4,18,19,11,17,0,1,3,,Driashoor,7
5066,19,17,6,4,20,17,19,3,4,2,,Wiewoorph,5
5067,22,16,15,15,22,11,19,1,4,2,,Zuibur,5
5068,12,2,15,17,6,15,11,0,7,2,,Dongwoorph,6
5069,24,9,18,1,18,17,8,0,8,2,,Sauloth,6
5070,16,4,10,6,4,16,9,2,1,2,,Reaton,5
5071,12,1,20,6,7,22,6,1,9,3,,Yerbriwor,6
5072,13,20,2,3,5b,20,8,1,0,1,L05E005,Zaikin,6
5073,5,12,18,12,3,22,17,1,7,2,,Rheekolf,6
5074,16,24,18,6,18,7,2,3,0,2,,Whoigarr,6
5075,23,20,16,5,2,19,20,1,9,2,,Rimos,6
5076,6,11,13,4,10,14,8,0,8,0,,Juithem,7
5077,10,2,5,4,1,14,7,0,0,0,,Llaykwad,7
5078,4b,7,5,14,15,9,9,2,1,1,L01E004,Zhoovrom,6
5079,7,5,8,17,9,14,21,0,0,1,,Kalsmeton,7
5080,6,23,14,18,13,14,6,2,5,1,,Smaugh,5
5081,5,4,2,17,15,10,21,3,9,1,,Smaphaw,7
5082,6,24,21,10,14,23,22,2,3,2,,Tanslyroth,7
5083,23,11,8,19,6,9,23,3,0,2,,Kallligha,6
5084,11,21,23,14,14,16,17,3,4,2,,Drorjond,6
5085,23,11,7,20,3,4,4b,1,7,1,L07E004,Roderier,7
5086,22,6,24,22,18,19,17,0,8,2,,Yatinordrucer,6
5087,20,4,10,24,5,24,7,3,5,4,,Kintikin,6
5088,8,11,4,13,20,18,21,0,2,4,,Chavapol,7
5089,8b,13,9,20,12,1,22,2,5,1,L01E008,Nythipol,7
5090,14,14,17,10,7,5,10,3,8,1,,Qurk,5
5091,2,10,3,22,4,2,22,1,7,3,,Radyleer,5
5092,22,6,22,14,5,15,2,0,2,4,,Throorjond,6
5093,2b,23,20,10,9,5,24,1,7,1,L01E002,Stathoph,7
5094,3,7,15,6,9,6,18,1,5,2,,Par,6
5095,15,24,2,10,16,1,12,0,0,2,,Gaudra,7
5096,13,19,24,9,18,10,6,0,0,1,,Schuvrom,7
5097,14,22,13,14,9,2,14,0,8,2,,Keyrnoth,5
5098,10,18,19,18,10,22,24,0,3,0,,Kalshylye,5
5099,22,2,6,18,12,13,4b,1,2,1,L07E004,Rhuikur,7
5100,4,18,19,15,16,12,10,2,6,2,,Murk,7
5101,12,8,6,4,4b,12,23b,2,4,3,"L07E023,L05E004",Kelchopol,6
5102,12,3,16,20,19,24,2,2,2,4,,Rayoroo,7
5103,5,4,10,16,10,16,6,3,3,3,,Qualpith,5
5104,12,14,23,5,7,14,3,3,7,2,,Kawhud,6
5105,2,16,19,8,8,13,15,0,1,2,,Dyelf,6
5106,15,11,21,19,13,23,21,3,1,3,,Tonthyhin,6
5107,3,24,7,11,7,20,10,2,7,1,,Clywraph,6
5108,1,23,19,8,17,14,7,0,2,1,,Rothllives,7
5109,9,13,2,22,5,18,14,3,9,4,,Droshoor,7
5110,13,12,12,8,23,1,20,2,3,3,,Worojord,6
5111,23,16,18,4,17,12b,7,0,1,1,L06E012,Suluvat,7
5112,5,14,14,7,1,5,5,1,0,2,,Vesytiev,4
5113,18,7,10,10,12,23,7,0,2,1,,Lyeixeer,5
5114,8,12,23,23,20,16,10,0,3,3,,Retsoi,6
5115,18,8,16,18,10,16,2b,3,9,1,L07E002,Riloniev,5
5116,8b,20,11,13,10,13,7,1,2,1,L01E008,Rearux,6
5117,20,4,20,1,12,22,23,3,2,3,,Dracrether,6
5118,4,1,19,15,6,19,12,1,7,3,,Chathriver,6
5119,4,15,10,12,11,22,23,3,4,3,,Doiwoorph,7
5120,23,19,6,19,19,1,15,1,2,2,,Lliedalf,5
5121,19,18,18,1,8b,1,20b,3,2,1,"L07E020,L05E008",Pooran,5
5122,16,12,12,1,24,4,8,0,8,3,,Sheawor,6
5123,8b,24,13,9,15,2,13,1,1,1,L01E008,Sloiwhard,6
5124,18,22,23,10,10,3,19,2,2,1,,Smyloodd,6
5125,12,21,11,8,1,11,3,3,8,3,,Fiewraph,6
5126,20,7,24,18,20,10,20,1,9,3,,Kinetuddh,5
5127,4,10,23,20,5,20,11,1,9,2,,Ryeergon,6
5128,22,23,10,14,11,6,9,1,9,1,,Maegar,7
5129,5,23,13,1,16,5,17,2,5,0,,Ilareajee,6
5130,22,7,18,16,11,20,19,2,5,1,,Roowraph,7
5131,21,15,13,19,19,17,14,3,5,4,,Warohuth,6
5132,23,9,2,13,10,19,23,3,9,2,,Jerpha,6
5133,2,23,17,9,7,10,9,3,5,2,,Thi,6
5134,5,14,22,9,20,22,5,2,6,3,,Phoowham,5
5135,2,13,6,3,16,17,4,0,9,3,,Delolurk,7
5136,17,13,17,19,17,21,22,3,3,3,,Chetheray,5
5137,6,4,20,1,12,19,24,1,8,2,,Nalbrosay,7
5138,14,10,15,10,4,19,20,0,1,3,,Xeoodta,6
5139,18,2,11,19,14,6,14,1,0,4,,Poelf,6
5140,20,8,1,7,3,20,10,1,4,2,,Keikwerd,6
5141,21,12,16,17,22,5,8,0,8,2,,Toekal,7
5142,22,8,20,3,17,12,20,0,5,2,,Zheudel,6
5143,23,9,4,12,9,23,4,1,4,4,,Hupham,4
5144,15,8,15,5,9,19,2,1,2,3,,Thrawraph,6
5145,21,24,15,16,21,2,15,0,6,2,,Mosswiran,5
5146,10,18,16,21,23,17,11,1,6,1,,Kimecat,7
5147,23,6,4,23,22,3,1,3,7,2,,Yutherq,6
5148,14,1,15,15,3,4,5,0,5,1,,Tiniruth,6
5149,15,23,19,20,3,16,5,1,6,2,,Yernykel,7
5150,4,19,12,7,23,4,23,0,6,4,,Quupham,5
5151,18,21,9,7,21,11,9,1,8,4,,Gepham,5
5152,2,16,9,8,4,4,8,0,8,2,,Blaestradd,5
5153,22,17,21,8,2,21,13,0,2,1,,Radofat,6
5154,18,18,15,18,13,14,12b,0,2,1,L07E012,Breydel,5
5155,22,22,19,23,24,8,23,3,8,3,,Byeer,5
5156,14,5,6,1,20,2,20,0,7,2,,Frarnust,6
5157,15,18,14,18,13,18,8,3,9,2,,Chreuwraph,5
5158,6,13,6,8,23,23,8,0,7,1,,Yeerurd,4
5159,11,8,5,2,6,10,3,2,0,1,,Weleth,7
5160,8,9,3,3,14,22,16,2,3,2,,Cerypood,6
5161,2,8,5,12,8,4,4,3,6,4,,Veiwraph,5
5162,4,18,11,13,22,5,21,1,6,2,,Chetrorad,7
5163,17,13,2,5,23,10,20,0,6,2,,Dreurpha,7
5164,8,9,17,24,23,20,13,1,7,2,,Deltrulor,7
5165,14,19,7,7b,18,13,24,1,0,1,L04E007,Liewhard,7
5166,22,10,12,16,14b,15b,22,2,8,3,"L05E014,L06E015",Worblivor,6
5167,19,7,22,4,22,22,19,1,6,2,,Delupeer,4
5168,23,22,23,9,5,18,15,2,4,3,,Fuhat,6
5169,15b,6,1,14,11,8,9,1,6,1,L01E015,Cheuloork,7
5170,17,18,2,14,12,2,4,0,7,2,,Staythoph,6
5171,16,16,6,1,17,15b,7,2,9,1,L06E015,Nyoork,6
5172,24,18,14,8,13,4,17,3,8,1,,Tinlewar,7
5173,15,16,2,9,13,15,11,1,1,2,,Claurphoor,6
5174,12,22,19,18,10,9,3,1,8,2,,Troitsoi,7
5175,23,11,8,20,19,19,3,0,3,2,,Poloth,6
5176,4,24,22,10,16,12,1,2,2,3,,Ceruqoork,7
5177,12,4,2,22,7,7,12,0,8,4,,Mosimlar,5
5178,15,7,21,9,5,5,7,2,7,2,,Lorekoth,5
5179,6,24,24,11,14,18,9,2,5,2,,Vertriban,6
5180,10,15,15,18,15,2,20,2,9,1,,Hatrhosul,5
5181,7,24,23,23,14,7,5,2,9,4,,Jiuth,5
5182,6,21,3,6,16,8,16,0,4,1,,Pieerkdro,5
5183,22,14,8,10,21,10,1,1,9,1,,Nalphadar,6
5184,3,8,13,8,11,20,4,2,2,1,,Uurkynord,6
5185,18,4,8,4,13,24,13,2,5,2,,Phuitsoi,5
5186,8,9,11,18,23,7,18,0,3,3,,Quagiser,6
5187,17,5,21,10,20,11,4,3,1,4,,Rakkyrad,7
5188,15,4,13,4,17,2,4,3,1,3,,Sulymood,5
5189,4,14,20,24,7,10,9,1,0,3,,Ceestradd,7
5190,7,8,15,8,20,4,17,3,3,2,,Smakolf,6
5191,13,9,14,23,19b,2,7,0,6,1,L05E019,Seephaw,7
5192,7,11,4,2,7b,21b,17,1,3,4,"L05E007,L06E021",Rynslikin,7
5193,12,24,2,18,21,1,18,2,6,3,,Oordennd,6
5194,21,22b,14,14,9,14,16,2,1,1,L02E022,Perujord,5
5195,8,7,8,23,1,16,21,0,4,1,,Rhaewuth,6
5196,8,7,17,22,1,17,5,2,6,4,,Chroihin,6
5197,11,17,13,16,10,15,23,2,4,3,,Dengavor,7
5198,4,11,22,16,14,19,5,2,9,4,,Dreigarr,7
5199,10,6,24,24,21,13,21,0,2,2,,Whealoodd,5
5200,2,14,12,13,16,2,18,0,8,3,,Lleilza,6
5201,5,8,15,11,11,1,16,2,5,0,,Dendrawar,6
5202,20,19,22,11,12,23,11,2,4,3,,Kuyho,6
5203,23,19,12,19,18,23,14,0,2,4,,Cheyroork,5
5204,11,8,22,2,8,23,12,0,8,4,,Eatuq,6
5205,2,15,15,21,17,6,18,0,3,3,,Vescutai,6
5206,19,9,11,12,7,13,15,1,9,2,,Cloiryn,7
5207,20,5,23,6,9,18,10,1,9,2,,Rhiernoth,7
5208,1,11,8,24,7,10,5,0,4,4,,Zhoernoth,7
5209,7,1,24,4,2,9,9,2,9,1,,Aeerkyhoodllauden,6
5210,10,12,13,21,18,4,12,3,0,2,,Ransnyshy,6
5211,16,4,23,21,13,20,16,3,1,1,,Radbriqua,6
5212,13,22b,11,11,7,24b,11,3,1,2,"L06E024,L02E022",Chaezat,5
5213,12,5,11,14,1,7,8,0,0,2,,Eeerirq,7
5214,24,13,14,16,15,15,13,2,3,3,,Yaiwham,5
5215,19,21,2,22,4,10,22,2,2,3,,Lerzhuver,6
5216,15,18,7,3,21,21,18,2,5,4,,Bleegarr,5
5217,24,13,24,12,11,10,6,2,0,3,,Zhayrphoor,6
5218,19,16,22,24,6,17,24,1,8,3,,Cerokooth,6
5219,8,18,11,17,23,7,19,0,1,2,,Sneytsu,7
5220,1,2,17,20,6,13,18,1,9,2,,Delvayer,7
5221,15,9,7,12,13,20,14,0,6,3,,Fialpith,7
5222,21,23,21,15,12,6,21,1,5,1,,Tiaijoq,5
5223,6,11,22,5,7,2,15,3,7,2,,Morruche,7
5224,23,7,9,22,3,14,2,3,1,2,,Thrirgand,7
5225,8,13,4,15,2,16,22,0,5,2,,Draukier,7
5226,1,2,2,6,18,12,19,2,7,2,,Yeurjond,6
5227,22,21,13,20,1,4,21,1,6,1,,Dynzheche,6
5228,4,3,4,3,21,11,17,0,6,4,,Cawraph,5
5229,5,13,8,1,14,22,2,3,2,2,,Smoerland,7
5230,1,5,18,16,21,16,18,2,0,4,,Kimstredra,5
5231,24,8,12,20,16,5,21,0,8,2,,Dratsay,7
5232,8,5,22,13,23,12,16,3,9,3,,Dynaxurk,7
5233,18,12,21,8,16,14,7,2,6,1,,Kinuhiev,7
5234,14,10,9,11,23,3,13,0,5,0,,Taedar,7
5235,23,2,6,11,14b,22,22,0,9,1,L05E014,Clar,6
5236,6,19,16,11,8b,5,22,0,1,1,L05E008,Biorddragon,7
5237,24,9,12,3,8,1,20,1,0,4,,Xaoqtta,7
5238,18,17,16,10,23,3,14b,0,3,1,L07E014,Skelywier,7
5239,20,7,24,23,20,9,13,1,1,2,,Turyheer,6
5240,20,1,24,10,16,24,19,2,3,2,,Slyshoor,6
5241,13,17,4b,4,15,1,15,3,0,1,L03E004,Bor,6
5242,2,20,13,4,5,15,17,2,6,3,,Ruoobro,7
5243,2,24,16,22,9,13,11,0,3,2,,Tinchodra,7
5244,18,17,7,14,7,19,24,3,2,2,,Swoishy,6
5245,3,4,1,8,19,21,20,1,1,4,,Daleth,7
5246,8,6,23,24,6,24,8,3,0,3,,Suzuka,4
5247,1,4,7,12,10,16,17,1,1,3,,Viiev,7
5248,15,1,17,15,5,19,23,1,1,4,,Keyqark,6
5249,7,22,22,24,11,2,22,2,0,4,,Rakyriev,5
5250,10,1,9,20,19,24,9,0,7,2,,Snieqark,6
5251,15,9,12,3,17,7,9,0,7,3,,Hialf,6
5252,2,21,21,1,24,24,13,1,1,4,,Tassyrod,5
5253,3,23,21,4,1,9,3,3,4,0,,Rdo,6
5254,16,12,19,5,7,16,1,2,7,2,,Smeirland,6
5255,10,10,6,13,11,19,6,1,2,2,,Drugovrurst,5
5256,8,7,23,6,13,3,12,0,5,2,,Drokwerd,7
5257,18,15,24,3,17,7b,1,3,5,1,L06E007,Dravrurst,7
5258,13,5,24,21,1,24,11,3,9,1,,Tonyjood,6
5259,8,8,5,16,2,1,10,2,4,2,,Rothasuth,6
5260,16,17,21,15,17,23,17,2,7,1,,Ghathryton,5
5261,4,13,1,2,20,5,19,3,7,3,,Tiaexiev,7
5262,2,8,4,5,7,7,17,0,9,4,,Douwhard,6
5263,7,21,15,23,10,9,2,1,2,3,,Biewar,7
5264,3,16,5,18,1,9,7,1,0,0,,Fyalf,7
5265,1,14,1,20,9,3,14,0,3,2,,Zoipol,5
5266,15,18,4,15,18,4,9,2,4,2,,Scheyphaw,4
5267,12,15,24,22,21,24,7,1,0,4,,Rilyfat,6
5268,14,9,11,6,4,17,10,0,5,2,,Quastradd,7
5269,19,16,18,3,7,8,6,0,3,2,,Teegarr,7
5270,16,13,16,3,22,7,2,2,4,3,,Wyatta,6
5271,4,8,19,20,2,1,5,2,8,2,,Kalovoth,7
5272,6,3,11,18,12,22,16,3,7,0,,Wuleth,7
5273,21,3,3,23,22,15,18,1,2,3,,Naernoth,6
5274,5,14,1,4,13,9,10,1,8,0,,Burivoth,7
5275,24,12,19,18,16,5,11,2,3,2,,Maephar,7
5276,14,21,21,22,4,4,22,1,6,3,,Bark,4
5277,20,1,3,19,14,2,5,3,1,4,,Zylar,7
5278,22,16,7,3,10,4,14b,3,7,1,L07E014,Lermusam,7
5279,22,14,21,8,10,6,5,0,5,2,,Qeoq,7
5280,17,6,9,7,17,8,11,3,4,2,,Kany,6
5281,13,16,15,20,2,19,23,3,5,2,,Belceden,7
5282,18,4,24,24,9,22,9,3,1,2,,Scherux,5
5283,20,8,24,13,15,16,2,1,0,2,,Dangaran,7
5284,9,8,10,14,23,13,23b,3,2,1,L07E023,Trirod,7
5285,1,8,23,14,8,22,2,3,1,3,,Snuikwerd,6
5286,16,21,3,8,3,8,8,0,2,1,,Yerbloche,4
5287,11,20,21,7,10,17b,23b,2,0,2,"L06E017,L07E023",Bloidalf,7
5288,10,23,9,3,3,20,18b,0,5,1,L07E018,Dualfphon,6
5289,1,4,19,13,18,2,16,0,1,2,,Yatur,7
5290,22,13,5,11,16,20,9,0,7,0,,Fuoq,7
5291,8,20,1,21,9,18,7,3,5,2,,Drugowraph,7
5292,14,9,6,7,16,4,12,2,8,2,,Frarnoth,7
5293,22,1,24,13,15,6,8,3,7,1,,Shyuduth,7
5294,5,21,11,8,10,4,6,2,1,2,,Zhoeper,7
5295,3,9,6,19b,12,16,11,1,5,1,L04E019,Quecrecha,7
5296,16,20,15,2b,12,20,8,1,6,1,L04E002,Dongloodd,6
5297,12,1,5,4,2,17,8,2,8,2,,Thipham,7
5298,2,18,19,14,18,18,9,0,9,2,,Rakstetai,5
5299,12,1,11,5,2,4,4,2,8,2,,Thercletan,6
5300,12,14,20,7,24,5,12,3,2,4,,Chahuton,6
5301,5,1,22,8,15,12,2,3,7,3,,Lleitsoi,7
5302,15,4,23,20,3,6,22,3,0,3,,Whiastradd,7
5303,4,2,21,11,8,3,15,3,5,2,,Nnde,7
5304,3,16,6,13,4,15,21,2,6,2,,Oalfurjzfieque,7
5305,24,16,19,7,1,7,3,3,8,3,,Belututh,6
5306,16,1,10,16,19,21,19,3,2,3,,Schuirnoth,5
5307,21,2,22,20,24,6,21,2,6,3,,Quashikim,6
5308,16,13,17,2,18,2,3,1,2,1,,Samclicha,6
5309,1,1,12,3,18,20,13,3,1,2,,Tioo,6
5310,11,14,19,20,7,5,16,3,8,1,,Sneiwoorph,7
5311,21,6,4,12,21,6,21,2,1,4,,Cerpyves,4
5312,13,24,2,7,6,17,16,2,8,2,,Wheewraph,7
5313,17,21,18,5,21,11,23,0,6,4,,Queevrurst,6
5314,17,15,6,1,20,10,16,2,4,2,,Bloeves,7
5315,4,10,4,7,24,20,20,3,3,4,,Nehon,5
5316,5,4,22,7,16,10,24,1,6,3,,Yerllekim,7
5317,9,6,21,21,7,17,19,1,9,2,,Moryzord,6
5318,3,23,2,4,5,5,16,0,5,1,,Jeilza,6
5319,17b,1,9,21,1,2,10,3,8,1,L01E017,Banllotan,6
5320,16,18,19,17,16,10,16,1,9,0,,Hatchrynys,5
5321,21,1,13,12,18,21,4,2,6,3,,Tasyjelf,6
5322,8,14,6,4,21,5,7,1,2,2,,Stoerjond,7
5323,24,15,13,22,1,10,3,1,9,2,,Tiapuwar,7
5324,11,5,13,8,16,18,4,1,9,2,,Chrearphoor,7
5325,2b,17,22b,8,16,9,4,1,1,2,"L01E002,L03E022",Youkwerd,7
5326,13,11,4,9,7,14,10,0,1,2,,Zhestradd,7
5327,4,19,9,12,22,19,2,0,9,4,,Aoorkohooq,6
5328,14,20,5,11,18,8,9,0,2,0,,Tiatryper,7
5329,12,17,18,21,13,12,19,0,6,2,,Gaden,6
5330,3,7,17,9,22b,3,1,1,8,1,L05E022,Goekwad,6
5331,15,12,8,19,13,22,17,2,0,3,,Loord,7
5332,22,19,5,2,7,24,8,0,2,3,,Zukur,7
5333,13,22,12,3,22,21,11,3,1,4,,Delovoth,6
5334,19,19,9,24,2,20,14,3,5,2,,Droophurr,6
5335,8,22,18,18,8,15,20,1,9,4,,Doudan,5
5336,24,14,9,6,11,17,7,3,7,2,,Iiererd,7
5337,21,2,19,22b,11,9,15,0,1,1,L04E022,Yeeer,7
5338,14,24,12,1,4,4,12,2,9,3,,Laekwad,5
5339,10,15,1,21,4b,16,3,1,6,1,L05E004,Darsnoris,7
5340,16,14,21,2,12,3,6,0,1,2,,Danchryris,7
5341,20,20,18,21,9,11,16,3,9,2,,Taisnuhat,6
5342,2,19,9,3,2,23,1,0,1,2,,Rynchilor,6
5343,14,18,1,1,1,2,24,2,9,0,,Lerohooth,5
5344,22,15,19,23,11,13,23b,1,2,1,L07E023,Nysthydan,7
5345,18,14,12,19,15,2,19,0,5,2,,Woowham,6
5346,14,4,9,9,17,2,3,1,9,1,,Kaewhud,6
5347,13,17,8,6,3,22,11,1,5,0,,Whaphurr,7
5348,19,2,22b,3,1,3,24,3,1,1,L03E022,Bruikim,6
5349,12,12,2,6,7,12,17,2,8,4,,Lerynoork,5
5350,1,10,8,2,16,13,20,3,1,3,,Rynchiyer,7
5351,5,1,6,22,9,19,4,3,3,3,,Therewuth,7
5352,19,15,17,10,20,10,3,0,7,1,,Kimthrimos,6
5353,14,14,9,15,18,8,14b,1,0,1,L07E014,Darypeer,6
5354,4,13,1,4,6,15,16,3,8,2,,Drugoqark,6
5355,3,18,6,2,17,19,6,2,9,3,,Bursnigar,6
5356,8,11,21,3,17,2,12,0,1,2,,Zhaewor,7
5357,15,12,23,12,3,5,5,2,8,4,,Jeark,5
5358,24,20,13,7,2,16,6,3,8,3,,Steulpith,7
5359,9,16,1,10,11,22,16,1,8,0,,Cluilye,6
5360,11,21,12,15,21,7,1,3,6,4,,Chreuvrurst,6
5361,9,1,8,2b,1,2,24,1,9,1,L04E002,Rayquatin,6
5362,9,3,24,16b,18,9,19,0,1,1,L04E016,Whoestradd,6
5363,4,24,8,23,15,19,7,2,9,2,,Saylluth,7
5364,16,18,1,1,19,17,3,2,3,2,,Lorshuhon,6
5365,11,4,22,8,6,21,4,0,7,4,,Duoq,6
5366,8b,12b,7,19,23,13,6,0,2,3,"L02E012,L01E008",Zhaeyer,7
5367,6,19,9,10,9,9,4b,3,2,1,L07E004,Stewoorph,5
5368,19,10,11,24,11,10,4,3,7,2,,Iievulphtauvor,5
5369,3,15,8,11,18,13,20b,3,2,1,L07E020,Tairekin,7
5370,22,23,1,12,8,12,11,1,7,3,,Queadlar,6
5371,18,13,20,6,6,7,18,2,1,2,,Garheves,5
5372,11,10,19,4,22,23,2,2,5,3,,Clainy,7
5373,22,3,20,24,16,6,23,3,2,3,,Nalshuroth,7
5374,8,11,14,16,15,12,8,1,8,3,,Hat,6
5375,3,19,4,14,4,22,21,0,6,2,,Daurux,6
5376,11,1,14,3,24,23,1,3,1,2,,Rilchrinal,6
5377,13,11,1,18,1,2,11,3,2,0,,Chathredel,5
5378,6,5,22,23,10,16,18,1,2,2,,Theresier,7
5379,5,22,17,20,4,22,12,0,4,3,,Thruver,6
5380,8,17,10,14,12,7,3,1,5,2,,Riljoray,7
5381,19,11,18,12,4,18,24,2,0,3,,Fyoothgon,6
5382,4,6,17,9,22,7,18,3,1,4,,Dadel,7
5383,8,22,2,11,1,6,24,0,1,3,,Petsay,7
5384,4,3,9,13,11,4,23,0,2,2,,Denisooth,6
5385,6,13,6,2,20,2,14,2,5,3,,Kuyhi,5
5386,24,18,8,24,20,20,22,3,0,3,,Quakolf,5
5387,19,13,22,1,16,5,7,3,9,1,,Rakamoq,7
5388,21,1,10,15,16,8,13,0,1,0,,Chreithoph,7
5389,16,5,20,18,24,14,2,0,9,2,,Quayhon,7
